"TIME","GEO","SPECIES","FISHREG","UNIT","Value","Flag and Footnotes"
"2009","European Union - 27 countries (from 2020)","All aquatic organisms","Total fishing areas","Tonnes live weight","4 223 911.98",""
"2009","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","45 147.8",""
"2009","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","2 985 702.12",""
"2009","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","475 540.1",""
"2009","European Union - 27 countries (from 2020)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","511 462.64",""
"2009","European Union - 28 countries (2013-2020)","All aquatic organisms","Total fishing areas","Tonnes live weight","4 804 323.76",""
"2009","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","45 764.4",""
"2009","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","3 549 807.08",""
"2009","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","489 688.21",""
"2009","European Union - 28 countries (2013-2020)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","511 462.64",""
"2009","Belgium","All aquatic organisms","Total fishing areas","Tonnes live weight","21 207.64",""
"2009","Belgium","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Belgium","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","21 207.64",""
"2009","Belgium","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Belgium","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Bulgaria","All aquatic organisms","Total fishing areas","Tonnes live weight","7 391.07",""
"2009","Bulgaria","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Bulgaria","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Bulgaria","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Bulgaria","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","7 391.07",""
"2009","Denmark","All aquatic organisms","Total fishing areas","Tonnes live weight","777 701.84",""
"2009","Denmark","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","5 072",""
"2009","Denmark","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","772 629.84",""
"2009","Denmark","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Denmark","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Total fishing areas","Tonnes live weight","195 018.53",""
"2009","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","1 878.4",""
"2009","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","193 140.13",""
"2009","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Estonia","All aquatic organisms","Total fishing areas","Tonnes live weight","94 524.71",""
"2009","Estonia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","5 978.5",""
"2009","Estonia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","88 546.21",""
"2009","Estonia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Estonia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Ireland","All aquatic organisms","Total fishing areas","Tonnes live weight","268 994.27",""
"2009","Ireland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Ireland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","256 819.27",""
"2009","Ireland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","12 175",""
"2009","Ireland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Greece","All aquatic organisms","Total fishing areas","Tonnes live weight","81 821.36",""
"2009","Greece","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Greece","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Greece","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","1 773.06",""
"2009","Greece","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","80 048.3",""
"2009","Spain","All aquatic organisms","Total fishing areas","Tonnes live weight","685 552.89",""
"2009","Spain","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","15 113.9",""
"2009","Spain","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","328 978.32",""
"2009","Spain","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","104 776.02",""
"2009","Spain","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","105 820.23",""
"2009","France","All aquatic organisms","Total fishing areas","Tonnes live weight","429 549.95",""
"2009","France","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","France","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","320 966.6",""
"2009","France","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","27 212.4",""
"2009","France","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","19 044.87",""
"2009","Croatia","All aquatic organisms","Total fishing areas","Tonnes live weight","55 364.5",""
"2009","Croatia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Croatia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Croatia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Croatia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","55 364.5",""
"2009","Italy","All aquatic organisms","Total fishing areas","Tonnes live weight","248 013.32",""
"2009","Italy","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Italy","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Italy","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","2 987.3",""
"2009","Italy","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","239 563.62",""
"2009","Cyprus","All aquatic organisms","Total fishing areas","Tonnes live weight","1 391",""
"2009","Cyprus","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Cyprus","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Cyprus","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Cyprus","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","1 391",""
"2009","Latvia","All aquatic organisms","Total fishing areas","Tonnes live weight","162 884.6",""
"2009","Latvia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","1 669.9",""
"2009","Latvia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","79 931.9",""
"2009","Latvia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","81 282.8",""
"2009","Latvia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Lithuania","All aquatic organisms","Total fishing areas","Tonnes live weight","150 094.6",""
"2009","Lithuania","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Lithuania","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","39 077.2",""
"2009","Lithuania","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","111 017.4",""
"2009","Lithuania","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Malta","All aquatic organisms","Total fishing areas","Tonnes live weight","1 587.45",""
"2009","Malta","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Malta","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Malta","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Malta","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","1 587.45",""
"2009","Netherlands","All aquatic organisms","Total fishing areas","Tonnes live weight","340 793",""
"2009","Netherlands","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Netherlands","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","260 636",""
"2009","Netherlands","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","80 157",""
"2009","Netherlands","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Poland","All aquatic organisms","Total fishing areas","Tonnes live weight","175 024.48",""
"2009","Poland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Poland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","134 003.68",""
"2009","Poland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","41 020.8",""
"2009","Poland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Portugal","All aquatic organisms","Total fishing areas","Tonnes live weight","198 639.11",""
"2009","Portugal","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","15 435.1",""
"2009","Portugal","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","162 601.26",""
"2009","Portugal","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","13 138.32",""
"2009","Portugal","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","58.01",""
"2009","Romania","All aquatic organisms","Total fishing areas","Tonnes live weight","331.8",""
"2009","Romania","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Romania","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Romania","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Romania","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","331.8",""
"2009","Slovenia","All aquatic organisms","Total fishing areas","Tonnes live weight","861.79",""
"2009","Slovenia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Slovenia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Slovenia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Slovenia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","861.79",""
"2009","Finland","All aquatic organisms","Total fishing areas","Tonnes live weight","125 315.17",""
"2009","Finland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Finland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","125 315.17",""
"2009","Finland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Finland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Sweden","All aquatic organisms","Total fishing areas","Tonnes live weight","201 848.9",""
"2009","Sweden","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Sweden","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","201 848.9",""
"2009","Sweden","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Sweden","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","United Kingdom","All aquatic organisms","Total fishing areas","Tonnes live weight","580 411.78",""
"2009","United Kingdom","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","616.6",""
"2009","United Kingdom","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","564 104.96",""
"2009","United Kingdom","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","14 148.11",""
"2009","United Kingdom","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Iceland","All aquatic organisms","Total fishing areas","Tonnes live weight","1 164 197.3",""
"2009","Iceland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Iceland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","1 164 197.3",""
"2009","Iceland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Iceland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Norway","All aquatic organisms","Total fishing areas","Tonnes live weight","2 479 603.01",""
"2009","Norway","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","3 045.1",""
"2009","Norway","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","2 476 557.91",""
"2009","Norway","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Norway","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2009","Turkey","All aquatic organisms","Total fishing areas","Tonnes live weight","849 776",""
"2009","Turkey","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2009","Turkey","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2009","Turkey","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2009","Turkey","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","849 776",""
"2010","European Union - 27 countries (from 2020)","All aquatic organisms","Total fishing areas","Tonnes live weight","4 393 614.484",""
"2010","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","56 111.144",""
"2010","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","3 136 388.38",""
"2010","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","529 222.3",""
"2010","European Union - 27 countries (from 2020)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","481 485.2",""
"2010","European Union - 28 countries (2013-2020)","All aquatic organisms","Total fishing areas","Tonnes live weight","4 998 905.284",""
"2010","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","59 716.844",""
"2010","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","3 711 452.88",""
"2010","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","551 750.3",""
"2010","European Union - 28 countries (2013-2020)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","481 485.2",""
"2010","Belgium","All aquatic organisms","Total fishing areas","Tonnes live weight","21 904",""
"2010","Belgium","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Belgium","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","21 904",""
"2010","Belgium","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Belgium","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Bulgaria","All aquatic organisms","Total fishing areas","Tonnes live weight","9 681",""
"2010","Bulgaria","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Bulgaria","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Bulgaria","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Bulgaria","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","9 681",""
"2010","Denmark","All aquatic organisms","Total fishing areas","Tonnes live weight","827 972.59",""
"2010","Denmark","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","5 130",""
"2010","Denmark","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","822 842.59",""
"2010","Denmark","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Denmark","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Total fishing areas","Tonnes live weight","214 888.12",""
"2010","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","1 820.6",""
"2010","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","192 673",""
"2010","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","20 394.52",""
"2010","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Estonia","All aquatic organisms","Total fishing areas","Tonnes live weight","92 415.844",""
"2010","Estonia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","4 328.674",""
"2010","Estonia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","86 478.57",""
"2010","Estonia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Estonia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Ireland","All aquatic organisms","Total fishing areas","Tonnes live weight","318 764.66",""
"2010","Ireland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Ireland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","285 523.76",""
"2010","Ireland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","33 240.9",""
"2010","Ireland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Greece","All aquatic organisms","Total fishing areas","Tonnes live weight","70 089.14",""
"2010","Greece","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Greece","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Greece","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","1 271.45",""
"2010","Greece","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","68 817.69",""
"2010","Spain","All aquatic organisms","Total fishing areas","Tonnes live weight","741 675.1",""
"2010","Spain","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","26 585.17",""
"2010","Spain","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","372 996",""
"2010","Spain","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","111 048.43",""
"2010","Spain","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","100 288.34",""
"2010","France","All aquatic organisms","Total fishing areas","Tonnes live weight","440 013.9",""
"2010","France","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","France","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","334 655.7",""
"2010","France","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","38 267.2",""
"2010","France","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","17 779.3",""
"2010","Croatia","All aquatic organisms","Total fishing areas","Tonnes live weight","52 396.9",""
"2010","Croatia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Croatia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Croatia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Croatia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","52 396.9",""
"2010","Italy","All aquatic organisms","Total fishing areas","Tonnes live weight","230 020.6",""
"2010","Italy","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Italy","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Italy","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","1 809.3",""
"2010","Italy","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","228 211.3",""
"2010","Cyprus","All aquatic organisms","Total fishing areas","Tonnes live weight","1 399.91",""
"2010","Cyprus","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Cyprus","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Cyprus","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Cyprus","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","1 399.91",""
"2010","Latvia","All aquatic organisms","Total fishing areas","Tonnes live weight","164 488.4",""
"2010","Latvia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","994.3",""
"2010","Latvia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","76 257.4",""
"2010","Latvia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","87 236.7",""
"2010","Latvia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Lithuania","All aquatic organisms","Total fishing areas","Tonnes live weight","138 244.7",""
"2010","Lithuania","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","1 542.4",""
"2010","Lithuania","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","19 852.7",""
"2010","Lithuania","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","116 849.6",""
"2010","Lithuania","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Malta","All aquatic organisms","Total fishing areas","Tonnes live weight","1 835.66",""
"2010","Malta","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Malta","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Malta","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Malta","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","1 835.66",""
"2010","Netherlands","All aquatic organisms","Total fishing areas","Tonnes live weight","375 961",""
"2010","Netherlands","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Netherlands","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","283 382",""
"2010","Netherlands","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","92 579",""
"2010","Netherlands","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Poland","All aquatic organisms","Total fishing areas","Tonnes live weight","130 421.66",""
"2010","Poland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Poland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","115 817.46",""
"2010","Poland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","14 604.2",""
"2010","Poland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Portugal","All aquatic organisms","Total fishing areas","Tonnes live weight","222 565",""
"2010","Portugal","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","15 710",""
"2010","Portugal","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","186 119",""
"2010","Portugal","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","11 921",""
"2010","Portugal","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","85",""
"2010","Romania","All aquatic organisms","Total fishing areas","Tonnes live weight","230.9",""
"2010","Romania","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Romania","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Romania","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Romania","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","230.9",""
"2010","Slovenia","All aquatic organisms","Total fishing areas","Tonnes live weight","759.2",""
"2010","Slovenia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Slovenia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Slovenia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Slovenia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","759.2",""
"2010","Finland","All aquatic organisms","Total fishing areas","Tonnes live weight","127 220",""
"2010","Finland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Finland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","127 220",""
"2010","Finland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Finland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Sweden","All aquatic organisms","Total fishing areas","Tonnes live weight","210 666.2",""
"2010","Sweden","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Sweden","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","210 666.2",""
"2010","Sweden","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Sweden","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","United Kingdom","All aquatic organisms","Total fishing areas","Tonnes live weight","605 290.8",""
"2010","United Kingdom","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","3 605.7",""
"2010","United Kingdom","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","575 064.5",""
"2010","United Kingdom","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","22 528",""
"2010","United Kingdom","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Iceland","All aquatic organisms","Total fishing areas","Tonnes live weight","1 062 586.19",""
"2010","Iceland","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","184.8",""
"2010","Iceland","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","1 062 401.39",""
"2010","Iceland","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Iceland","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Norway","All aquatic organisms","Total fishing areas","Tonnes live weight","2 561 988.05",""
"2010","Norway","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","2 779.2",""
"2010","Norway","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","2 559 208.85",""
"2010","Norway","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Norway","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2010","Turkey","All aquatic organisms","Total fishing areas","Tonnes live weight","891 360",""
"2010","Turkey","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2010","Turkey","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2010","Turkey","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2010","Turkey","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","891 360",""
"2011","European Union - 27 countries (from 2020)","All aquatic organisms","Total fishing areas","Tonnes live weight","4 238 087.2818",""
"2011","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","60 461.664",""
"2011","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","2 863 675.2388",""
"2011","European Union - 27 countries (from 2020)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","610 509.759",""
"2011","European Union - 27 countries (from 2020)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","474 825.38",""
"2011","European Union - 28 countries (2013-2020)","All aquatic organisms","Total fishing areas","Tonnes live weight","4 832 686.9818",""
"2011","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","61 545.564",""
"2011","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","3 445 787.6388",""
"2011","European Union - 28 countries (2013-2020)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","618 914.659",""
"2011","European Union - 28 countries (2013-2020)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","474 825.38",""
"2011","Belgium","All aquatic organisms","Total fishing areas","Tonnes live weight","22 190.6",""
"2011","Belgium","All aquatic organisms","Atlantic, Northwest","Tonnes live weight",":",""
"2011","Belgium","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","22 190.6",""
"2011","Belgium","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2011","Belgium","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2011","Bulgaria","All aquatic organisms","Total fishing areas","Tonnes live weight","8 956.31",""
"2011","Bulgaria","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","0",""
"2011","Bulgaria","All aquatic organisms","Atlantic, Northeast","Tonnes live weight",":",""
"2011","Bulgaria","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight","0",""
"2011","Bulgaria","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight","8 956.31",""
"2011","Denmark","All aquatic organisms","Total fishing areas","Tonnes live weight","716 231.59",""
"2011","Denmark","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","5 146",""
"2011","Denmark","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","711 085.59",""
