Name,Type,code,Population,food,Amount per day,BUURTCODE
Bezuidenhout-Midden,Buurt,BU05182665,4285,"1303. Coffee,Tea and Herbal Teas",3092531.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,130300. Unclass. and combined coffee/tea,5813.199999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,130301. Coffee,1579254.0000000002,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,130302. Tea,1047427.6000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,130303. Herbal tea,459340.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,130304. Chicory,700.4999999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1304. Waters,2575546.8,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,14. Alcoholic beverages,581376.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1400. Unclassified,8076.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1401. Wine,174885.5,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1402. Fortified wines,6696.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1403. Beer,374501.19999999995,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1404. Spirits,13507.1,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1405. Aniseed drinks,98.7,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1406. Liqueurs,3639.7999999999997,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,15. Sauces and seasonings,147025.9,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1500. Unclassified or combined sauces,3448.8999999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1501. Savory Sauces,133781.80000000002,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,150100. Other and mixed sauces,54702.200000000004,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,150101. Tomato sauces,28630.999999999996,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,150102. Dressings,31882.3,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,150103. Mayonnaise based spreads,18481.2,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1503. Spices,88.80000000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1504. Condiments,9758.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,150400. Unclass. and combined condiments,8693.4,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,150401. Vinegar,1064.6000000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,16. Soups and Stocks,181513.40000000002,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1601. Stocks in soup recipes,78199.90000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1602. Stocks,103347.29999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,17. Miscellaneous,21005.800000000003,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1701. Vegetarian products/dishes,363.59999999999997,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1702. Dietetic products,20618.699999999997,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,170201. Artificial sweeteners,1017.9000000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,170202. Meal substitutes,19648.8,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1703. Insects,0.0,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,18. Savoury snacks,85837.79999999999,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1800. Unclassified or combined snacks,126.80000000000001,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1801. Savoury snacks,38522.6,65
Bezuidenhout-Midden,Buurt,BU05182665,4285,1802. Savoury filled buns,47102.399999999994,65
Bezuidenhout-Oost,Buurt,BU05182666,9010,01. Potatoes and other tubers,613748.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0100. Unclassified and other tubers,7054.500000000001,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0101. Potatoes,606383.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,02. Vegetables,1273761.7999999998,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0200. Unclass.,107480.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0201. Leafy vegetables (exc. cabbages),188792.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0202. Fruiting vegetables,483722.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0203. Root vegetables,121932.09999999998,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0204. Cabbages,171849.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0205. Mushrooms,29795.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0206. Grain and pod vegetables,24680.200000000004,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0207. Leek,117082.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0208. Stalk vegetables,28109.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,03. Legumes,44111.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0301. Legumes,44111.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,04. Fruits,1249330.7999999998,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0400. Unclass.,4226.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0401. Fruits,1141963.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,040101. Fruits,1097572.7000000002,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,040102. Fruit compote,44671.899999999994,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0402. Nuts and seeds (+ nut spread),97165.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,040201. Nuts,60253.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,040202. Peanut butter,37166.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0403. Olives,6312.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,05. Dairy products and substitutes,3080116.9000000004,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0500. Unclass. and mixed dairy products,15299.900000000001,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0501. Milk,1645856.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050101. Non-fermented milk and milk bev.,1219891.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050102. Milk (fermented and bev),425943.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0502. MilkSubstitutes,96165.70000000001,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0503. Yoghurt,533840.3999999999,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0504. Fromage blanc,109191.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0505. Cheeses (incl. spread cheeses),308482.80000000005,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0506. Cream desserts,223577.40000000002,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0507. Dairy and non-dairy creams,63399.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050700. Unclassified creams,34012.899999999994,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050701. Dairy creams and creamers,22215.300000000003,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050702. Non-dairy creams and creamers,7104.1,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0508. Ice cream,84214.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050800. Combined Icecream and sorbet,1763.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050801. Milkbased Icecream,69138.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050802. Ice cream substitutes,141.10000000000002,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,050803. Sorbet/water ice,13069.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,06. Cereals and cereal products,1759767.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0601. Flour,17797.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,"0602. Pasta,Rice,OtherGrain",444276.60000000003,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0603. Bread,1161129.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,060301. Bread,1110988.2000000002,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,060302. Crispbread,50026.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0604. Breakfast cereals,76113.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0605. Dough and pastry,60443.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,"07. Meat,meat products and substitutes",858823.2999999999,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0700. Unclass. and combined meat prod.,17364.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0701. Domestic mammals,265505.89999999997,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070100. Unclass.,32854.200000000004,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070101. Beef,113007.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070102. Veal,4293.2,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070103. Pork,107138.1,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070104. Mutton/Lamb,6641.799999999999,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070105. Horse,851.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070107. Rabbit,551.1,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0702. Poultry,155500.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070200. Unclassified and other poultry,106.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070201. Chicken,146430.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070202. Turkey,5306.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070203. Duck,3242.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0703. Game,528.9000000000001,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0704. Processed meat,401427.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070401. Hot processed meat,215734.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070402. Cold processed meat,185370.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0705. Offals,2195.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0706. Meat substitutes,16782.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070601. Hot meal substitutes,15698.1,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,070602. Cold meal substitutes,974.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,08. Fish,157205.59999999998,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0800. Unclass and combined fish products,325.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0801. Fish,115254.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0802. Crustaceans,14585.800000000001,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0803. Fish products,26673.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0804. Amphibians and reptiles,152.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,09. Eggs and egg products,114656.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,0901. Eggs,114656.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,10. Fats and oils,198388.59999999998,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1000. Unclassified and combined fat,13192.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1001. Vegetable oils,35260.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1002. Butter,22723.499999999996,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1003. Margarines and cooking fats,126144.80000000002,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1004. Other animal fats (incl fish oil),1063.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,11. Sugar and confectionery,261689.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1100. Unclass or combined confectionery,3490.2000000000003,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,"1101. Sugar,honey,jam,syrup,sweet sauce",99474.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110100. Unclassified and other types,220.1,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110101. Sugar,36146.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110102. Jam,38080.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110103. Honey,9466.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110104. Other sweet spreads,9569.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110105. Sweet sauce,2104.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110106. Syrups (incl. can and beverages),3980.1000000000004,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,"1102. Chocolate,candy,paste,confetti",109772.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110200. Unclassified and other types,26752.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110201. Chocolate tablet,31377.499999999996,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110202. Chocolate candy bars,13969.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110203. Chocolate spread and choc.powder,27892.299999999996,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,110204. Chocolate confectionary,10081.8,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1103. Confectionary non-chocolate,48910.2,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,12. Cakes and sweet biscuits,361978.80000000005,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1201. Cakes,214102.39999999997,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1202. Dry cakes,147902.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,13. Non-alcoholic beverages,15889692.399999999,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1300. Unclass and combined non-alcoholic,50730.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1301. Fruit and vegetable juices,512864.39999999997,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1302. Carbonated/soft/isotonic drinks,2794527.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,"1303. Coffee,Tea and Herbal Teas",6914692.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,130300. Unclass. and combined coffee/tea,12528.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,130301. Coffee,3532232.3000000003,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,130302. Tea,2339484.2,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,130303. Herbal tea,1028839.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,130304. Chicory,1609.1999999999998,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1304. Waters,5616353.2,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,14. Alcoholic beverages,1285417.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1400. Unclassified,17372.699999999997,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1401. Wine,392610.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1402. Fortified wines,14927.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1403. Beer,822418.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1404. Spirits,29786.800000000003,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1405. Aniseed drinks,222.10000000000002,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1406. Liqueurs,8135.800000000001,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,15. Sauces and seasonings,315798.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1500. Unclassified or combined sauces,7617.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1501. Savory Sauces,286828.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,150100. Other and mixed sauces,117869.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,150101. Tomato sauces,60034.79999999999,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,150102. Dressings,68056.4,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,150103. Mayonnaise based spreads,40671.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1503. Spices,195.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1504. Condiments,21292.2,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,150400. Unclass. and combined condiments,18929.199999999997,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,150401. Vinegar,2363.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,16. Soups and Stocks,397409.9,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1601. Stocks in soup recipes,171340.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1602. Stocks,226158.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,17. Miscellaneous,47158.799999999996,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1701. Vegetarian products/dishes,800.3,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1702. Dietetic products,46321.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,170201. Artificial sweeteners,2275.6,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,170202. Meal substitutes,44160.2,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1703. Insects,0.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,18. Savoury snacks,180244.0,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1800. Unclassified or combined snacks,263.5,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1801. Savoury snacks,79250.7,66
Bezuidenhout-Oost,Buurt,BU05182666,9010,1802. Savoury filled buns,100559.09999999999,66
Huygenspark,Buurt,BU05182718,7895,01. Potatoes and other tubers,570508.9,18
Huygenspark,Buurt,BU05182718,7895,0100. Unclassified and other tubers,4189.6,18
Huygenspark,Buurt,BU05182718,7895,0101. Potatoes,566097.5999999999,18
Huygenspark,Buurt,BU05182718,7895,02. Vegetables,1037062.7,18
Huygenspark,Buurt,BU05182718,7895,0200. Unclass.,92974.6,18
Huygenspark,Buurt,BU05182718,7895,0201. Leafy vegetables (exc. cabbages),152446.6,18
Huygenspark,Buurt,BU05182718,7895,0202. Fruiting vegetables,383004.1,18
Huygenspark,Buurt,BU05182718,7895,0203. Root vegetables,97392.29999999999,18
Huygenspark,Buurt,BU05182718,7895,0204. Cabbages,152160.8,18
Huygenspark,Buurt,BU05182718,7895,0205. Mushrooms,23670.3,18
Huygenspark,Buurt,BU05182718,7895,0206. Grain and pod vegetables,19694.7,18
Huygenspark,Buurt,BU05182718,7895,0207. Leek,94112.90000000001,18
Huygenspark,Buurt,BU05182718,7895,0208. Stalk vegetables,21336.1,18
Huygenspark,Buurt,BU05182718,7895,03. Legumes,36325.399999999994,18
Huygenspark,Buurt,BU05182718,7895,0301. Legumes,36325.399999999994,18
Huygenspark,Buurt,BU05182718,7895,04. Fruits,1025014.2,18
Huygenspark,Buurt,BU05182718,7895,0400. Unclass.,3552.1000000000004,18
Huygenspark,Buurt,BU05182718,7895,0401. Fruits,939585.1,18
Huygenspark,Buurt,BU05182718,7895,040101. Fruits,894495.8999999999,18
Huygenspark,Buurt,BU05182718,7895,040102. Fruit compote,45290.3,18
Huygenspark,Buurt,BU05182718,7895,0402. Nuts and seeds (+ nut spread),77457.1,18
Huygenspark,Buurt,BU05182718,7895,040201. Nuts,45780.9,18
Huygenspark,Buurt,BU05182718,7895,040202. Peanut butter,31807.300000000003,18
Huygenspark,Buurt,BU05182718,7895,0403. Olives,4665.4,18
Huygenspark,Buurt,BU05182718,7895,05. Dairy products and substitutes,2756974.9,18
Huygenspark,Buurt,BU05182718,7895,0500. Unclass. and mixed dairy products,14222.0,18
Huygenspark,Buurt,BU05182718,7895,0501. Milk,1562146.6,18
Huygenspark,Buurt,BU05182718,7895,050101. Non-fermented milk and milk bev.,1144162.1,18
Huygenspark,Buurt,BU05182718,7895,050102. Milk (fermented and bev),417953.3,18
Huygenspark,Buurt,BU05182718,7895,0502. MilkSubstitutes,68020.5,18
Huygenspark,Buurt,BU05182718,7895,0503. Yoghurt,424977.20000000007,18
Huygenspark,Buurt,BU05182718,7895,0504. Fromage blanc,89599.59999999999,18
Huygenspark,Buurt,BU05182718,7895,0505. Cheeses (incl. spread cheeses),257563.0,18
Huygenspark,Buurt,BU05182718,7895,0506. Cream desserts,205806.0,18
Huygenspark,Buurt,BU05182718,7895,0507. Dairy and non-dairy creams,55905.50000000001,18
Huygenspark,Buurt,BU05182718,7895,050700. Unclassified creams,33412.2,18
Huygenspark,Buurt,BU05182718,7895,050701. Dairy creams and creamers,17947.1,18
Huygenspark,Buurt,BU05182718,7895,050702. Non-dairy creams and creamers,4515.8,18
Huygenspark,Buurt,BU05182718,7895,0508. Ice cream,78749.4,18
Huygenspark,Buurt,BU05182718,7895,050800. Combined Icecream and sorbet,1522.1999999999998,18
Huygenspark,Buurt,BU05182718,7895,050801. Milkbased Icecream,63486.600000000006,18
Huygenspark,Buurt,BU05182718,7895,050802. Ice cream substitutes,145.9,18
Huygenspark,Buurt,BU05182718,7895,050803. Sorbet/water ice,13477.000000000002,18
Huygenspark,Buurt,BU05182718,7895,06. Cereals and cereal products,1527266.0999999999,18
Huygenspark,Buurt,BU05182718,7895,0601. Flour,15316.2,18
Huygenspark,Buurt,BU05182718,7895,"0602. Pasta,Rice,OtherGrain",373263.9,18
Huygenspark,Buurt,BU05182718,7895,0603. Bread,1028742.2,18
Huygenspark,Buurt,BU05182718,7895,060301. Bread,986078.5999999999,18
Huygenspark,Buurt,BU05182718,7895,060302. Crispbread,42545.0,18
Huygenspark,Buurt,BU05182718,7895,0604. Breakfast cereals,58221.7,18
Huygenspark,Buurt,BU05182718,7895,0605. Dough and pastry,51734.399999999994,18
Huygenspark,Buurt,BU05182718,7895,"07. Meat,meat products and substitutes",777152.0,18
Huygenspark,Buurt,BU05182718,7895,0700. Unclass. and combined meat prod.,16820.5,18
Huygenspark,Buurt,BU05182718,7895,0701. Domestic mammals,237739.8,18
Huygenspark,Buurt,BU05182718,7895,070100. Unclass.,29733.5,18
Huygenspark,Buurt,BU05182718,7895,070101. Beef,96276.8,18
Huygenspark,Buurt,BU05182718,7895,070102. Veal,3358.6,18
Huygenspark,Buurt,BU05182718,7895,070103. Pork,102328.6,18
Huygenspark,Buurt,BU05182718,7895,070104. Mutton/Lamb,4700.1,18
Huygenspark,Buurt,BU05182718,7895,070105. Horse,680.6,18
Huygenspark,Buurt,BU05182718,7895,070107. Rabbit,593.3,18
Huygenspark,Buurt,BU05182718,7895,0702. Poultry,133622.3,18
Huygenspark,Buurt,BU05182718,7895,070200. Unclassified and other poultry,118.7,18
Huygenspark,Buurt,BU05182718,7895,070201. Chicken,127352.2,18
Huygenspark,Buurt,BU05182718,7895,070202. Turkey,3579.1000000000004,18
Huygenspark,Buurt,BU05182718,7895,070203. Duck,2366.3,18
Huygenspark,Buurt,BU05182718,7895,0703. Game,555.9000000000001,18
Huygenspark,Buurt,BU05182718,7895,0704. Processed meat,373998.10000000003,18
Huygenspark,Buurt,BU05182718,7895,070401. Hot processed meat,207657.1,18
Huygenspark,Buurt,BU05182718,7895,070402. Cold processed meat,166087.9,18
Huygenspark,Buurt,BU05182718,7895,0705. Offals,2513.2,18
Huygenspark,Buurt,BU05182718,7895,0706. Meat substitutes,12085.2,18
Huygenspark,Buurt,BU05182718,7895,070601. Hot meal substitutes,11291.1,18
Huygenspark,Buurt,BU05182718,7895,070602. Cold meal substitutes,675.5,18
Huygenspark,Buurt,BU05182718,7895,08. Fish,128041.9,18
Huygenspark,Buurt,BU05182718,7895,0800. Unclass and combined fish products,221.60000000000002,18
Huygenspark,Buurt,BU05182718,7895,0801. Fish,90948.1,18
Huygenspark,Buurt,BU05182718,7895,0802. Crustaceans,11339.9,18
Huygenspark,Buurt,BU05182718,7895,0803. Fish products,25121.699999999997,18
Huygenspark,Buurt,BU05182718,7895,0804. Amphibians and reptiles,334.59999999999997,18
