"id","long","lat","order","hole","piece","group","Name","ClothConsumption"
"26",82452.049,453619.644,13547,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82451.161,453620.68,13548,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82451.671,453621.087,13549,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82446.91,453639.05,13550,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82445.921,453642.564,13551,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82444.637,453647.45,13552,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82444.29,453648.836,13553,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82442.808,453654.636,13554,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82443.215,453656.627,13555,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82442.224,453660.623,13556,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82442.399,453660.66,13557,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82881.847,452913.655,13678,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82876.408,452910.231,13679,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82870.331,452905.906,13680,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82864.217,452902.125,13681,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82853.315,452892.994,13682,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82850.037,452892.549,13683,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82843.554,452888.928,13684,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82839.556,452885.201,13685,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82837.573,452884.144,13686,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82833.407,452881.001,13687,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82831.481,452884.222,13688,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82830.499,452885.542,13689,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82829.229,452886.588,13690,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82827.744,452887.298,13691,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82513.826,453721.556,13571,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82521.916,453726.085,13572,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82521.484,453726.789,13573,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82823.789,452887.391,13694,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82822.235,452886.747,13695,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82821.416,452886.209,13696,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82821.244,452886.471,13697,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82589.532,453768.339,13578,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82602.551,453776.276,13579,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82608.359,453779.908,13580,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82613.819,453783.67,13581,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82618.896,453787.611,13582,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82622.515,453790.487,13583,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82631.295,453797.436,13584,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82637.508,453802.25,13585,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82647.084,453809.251,13586,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82669.181,453824.174,13587,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82677.351,453829.655,13588,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82677.803,453829.039,13589,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82680.785,453831.048,13590,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82684.233,453833.214,13591,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82684.321,453833.269,13592,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82688.457,453836.244,13593,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82697.606,453822.118,13594,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82699.511,453817.168,13595,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82700.747,453815.9,13596,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82701.033,453815.607,13597,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82703.695,453814.085,13598,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82826.133,452887.63,13692,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82825.451,452887.651,13693,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82964.383,452968.996,13666,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82960.987,452966.568,13667,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82956.133,452963.357,13668,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82949.882,452958.924,13669,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82813.435,452880.719,13698,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82789.986,452882.994,13699,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82742.492,452890.615,13700,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82727.873,452892.876,13701,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82727.824,452892.884,13702,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82719.976,452894.098,13703,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82711.201,452895.522,13704,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82648.355,452905.659,13705,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82972.716,452976,13665,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82619.757,452904.846,13706,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82603.571,452913.085,13707,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82603.39,452913.739,13708,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82602.651,452914.934,13709,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82943.913,452954.426,13670,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82937.445,452950.008,13671,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82930.724,452945.613,13672,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82923.218,452940.941,13673,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82913.374,452934.644,13674,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82910.547,452932.597,13675,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82901.543,452926.194,13676,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"26",82886.642,452916.142,13677,FALSE,"1","26.1","Noordpolderbuurt",15.5563965298128
"30",78813.696,453936.6,13764,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78822.464,453921.328,13765,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78827.426,453923.81,13766,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78828.599,453923.443,13767,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78845.295,453893.605,13768,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78850.75,453883.891,13769,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78882.511,453827.206,13770,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78913.157,453772.524,13771,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78924.917,453751.466,13772,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78981.227,453650.887,13773,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78980.826,453649.516,13774,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78980.681,453649.157,13775,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78809.94,453943.211,13763,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79208.304,453245.482,13841,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78409.158,453761.896,13738,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78431.335,453772.419,13739,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78436.612,453780.086,13740,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78479.878,453801.518,13741,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79213.691,453234.598,13846,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79213.972,453234.127,13847,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79214.835,453233.802,13848,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79215.628,453232.372,13849,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79215.45,453231.472,13850,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79219.538,453224.211,13851,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79220.399,453223.888,13852,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79221.191,453222.47,13853,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78972.707,453644.865,13776,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79208.138,453244.57,13842,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79212.207,453237.245,13843,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79213.063,453236.923,13844,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79213.864,453235.507,13845,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78987.803,453620.75,13781,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78517.6,453820.064,13742,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78549.821,453836.102,13743,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78550,453836.191,13744,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78593.441,453857.685,13745,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78649.691,453885.454,13746,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78688.459,453904.488,13747,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78731.868,453925.787,13748,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78758.088,453938.696,13749,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78978.987,453634.783,13777,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78984.719,453624.52,13778,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78985.441,453624.929,13779,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78987.699,453620.945,13780,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78786.738,453952.827,13754,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78786.301,453953.721,13755,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78789.857,453955.249,13756,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78795.647,453958.163,13757,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78795.658,453958.144,13758,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78795.748,453958.187,13759,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78803.102,453961.769,13760,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78811.685,453946.415,13761,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78808.884,453945.006,13762,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78700.072,453257.916,13881,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78692.301,453261.943,13882,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78684.722,453266.32,13883,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78677.351,453271.039,13884,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78670.203,453276.09,13885,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78663.293,453281.462,13886,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78656.636,453287.144,13887,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78650.246,453293.124,13888,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78649.534,453293.825,13889,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78649.496,453293.864,13890,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78643.246,453300.251,13891,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78637.249,453306.95,13892,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78631.557,453313.91,13893,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79221.014,453221.564,13854,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79221.105,453221.424,13855,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79221.619,453221.722,13856,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79224.732,453216.142,13857,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79224.378,453209.911,13858,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79227.235,453209.743,13859,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79228.318,453208.523,13860,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79227.302,453190.861,13861,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79226.921,453181.419,13862,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79225.985,453160.851,13863,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79220.393,453161.172,13864,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79186.163,453163.287,13865,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79181.199,453163.825,13866,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79178.601,453164.13,13867,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78757.942,453938.999,13750,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78774.839,453947.391,13751,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78775.065,453946.954,13752,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78784.581,453951.82,13753,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78999.99,453196.099,13872,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78760.563,453238.849,13873,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78751.638,453240.402,13874,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78742.791,453242.347,13875,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78734.038,453244.68,13876,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78725.396,453247.398,13877,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78716.883,453250.495,13878,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78708.515,453253.964,13879,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78700.308,453257.799,13880,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79091.3,453454.401,13800,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79090.88,453454.171,13801,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79091.486,453453.064,13802,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79091.047,453452.824,13803,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79094.211,453447.19,13804,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79094.692,453447.055,13805,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79114.574,453411.54,13806,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79116.364,453408.332,13807,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79116.203,453408.167,13808,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79117.739,453405.42,13809,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79118.479,453405.854,13810,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79151.57,453346.73,13811,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79163.25,453325.855,13812,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78626.179,453321.116,13894,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78621.128,453328.553,13895,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78616.753,453335.625,13896,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78616.452,453335.455,13897,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78615.619,453335.63,13898,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78615.702,453336.274,13899,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78615.832,453336.329,13900,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78989.086,453617.897,13782,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78989.994,453614.903,13783,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78997.833,453601.435,13784,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79000,453597.712,13785,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79029.59,453546.206,13786,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79031.934,453542.008,13787,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79031.231,453541.633,13788,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79169.5,453165.6,13868,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79111.8,453175.9,13869,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79000,453196.082,13870,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79000,453196.097,13871,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79199.348,453260.248,13831,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79200.235,453259.927,13832,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79201.011,453258.516,13833,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79200.844,453257.607,13834,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79204.917,453250.331,13835,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79205.802,453250.016,13836,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79206.571,453248.599,13837,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79206.4,453247.7,13838,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79206.656,453247.225,13839,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79207.52,453246.881,13840,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78424.226,453727.226,13921,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78420.237,453735.131,13922,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78419.905,453736.036,13923,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78413.28,453750,13924,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78413.274,453750.013,13925,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78411.922,453754.199,13926,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78408.401,453761.537,13927,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78409.158,453761.896,13928,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78595.613,453378.006,13902,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78595.397,453378.411,13903,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78594.956,453378.194,13904,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78594.387,453378.548,13905,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78594.575,453378.98,13906,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79163.592,453325.244,13813,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79172.364,453309.567,13814,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79172.464,453309.633,13815,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79172.741,453309.8,13816,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79173.68,453308.112,13817,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79173.298,453307.897,13818,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79173.839,453306.93,13819,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78615.705,453336.671,13901,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79042.33,453522.029,13794,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79046.577,453514.281,13795,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79053.276,453518.182,13796,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79054.653,453517.804,13797,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79057.332,453512.987,13798,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78595.042,453379.22,13907,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78592.422,453384.611,13908,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78591.9,453384.339,13909,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79034.324,453536.081,13789,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79035.022,453536.471,13790,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79039.125,453529.134,13791,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79038.425,453528.75,13792,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79040.128,453525.718,13793,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79174.205,453307.141,13820,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79175.797,453304.307,13821,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79175.418,453304.108,13822,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79175.651,453303.692,13823,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79175.474,453303.59,13824,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79058.208,453513.494,13799,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78428.614,453718.571,13920,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79197.595,453263.379,13827,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79198.464,453263.052,13828,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79199.251,453261.645,13829,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79199.085,453260.75,13830,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78591.343,453385.213,13911,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78591.879,453385.54,13912,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78584.969,453400,13913,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78550,453471.259,13914,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78549.815,453471.636,13915,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78522.026,453528.084,13916,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78498.701,453575.774,13917,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79185.057,453286.536,13825,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",79192.416,453272.635,13826,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78591.167,453384.654,13910,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78471.788,453630.768,13918,FALSE,"1","30.1","Rustenburg",16.0165124755699
"30",78449.027,453677.262,13919,FALSE,"1","30.1","Rustenburg",16.0165124755699
"31",79421.279,454008.838,13963,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79421.455,454008.442,13964,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79426.744,453996.063,13967,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79431.255,453985.3,13969,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79421.941,454007.289,13965,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79420.513,454010.669,13962,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79446.41,453952.735,13972,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79451.18,453942.179,13973,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79431.754,453985.117,13970,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79443.534,453959.069,13971,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79454.413,453935.046,13975,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79460.607,453921.382,13976,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79464.998,453911.728,13977,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79466.814,453907.723,13978,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79424.989,454000.126,13966,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79477.457,453884.328,13980,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79429.607,453989.081,13968,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79234.097,453701.846,14009,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79224.727,453705.952,14010,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79221.035,453706.777,14011,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79217.285,453707.745,14012,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79210.353,453709.495,14013,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79452.602,453939.053,13974,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79418.221,454016.074,13961,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79281.012,453687.058,14002,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79272.208,453689.841,14003,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79265.72,453691.903,14004,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79471.219,453898.065,13979,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79261.674,453693.187,14006,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79258.105,453694.284,14007,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79249.418,453697.034,14008,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",78804.845,453962.215,13929,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",78814.033,453945.725,13930,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",78841.636,453959.348,13931,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",78858.78,453964.403,13932,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",78890.239,453979.627,13933,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79196.609,453713.502,14014,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79181.553,453719.729,14015,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79181.108,453719.067,14016,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79180.52,453717.422,14017,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79264.609,453692.256,14005,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
"31",79178.542,453715.298,14019,FALSE,"1","31.1","Oostbroek-Noord",15.9687529308642
